sum_rate_mean,sum_rate_std,iterations_mean,iterations_std,energy_norm_mean,energy_norm_std,time_s_mean,time_s_std,circuit_evals_mean,circuit_evals_std,peak_mem_mb_mean,peak_mem_mb_std,conv_std_mean,conv_std_std,conv_slope_mean,conv_slope_std,K,method,P_total_W,ee_mean,ee_std
0.607086479589045,0.8081534583581017,2195.1666666666665,23.44793286316633,2812.75,35.171899294749494,13.079843831062316,0.8009752840259924,1235.1666666666667,23.44793286316633,0.0810990651448567,0.0143216702299211,0.1590678971908387,0.1612481754479781,0.0003209868699616,0.0028677229434587,4,qaoa,144.4857142857143,0.004201705909752141,0.005593310469158307
0.4305356673649656,0.6198741669886253,913.0,0.0,841.0,0.0,21.51567357381185,1.1422635943479966,7280.0,0.0,7.346613883972168,0.0568732283975878,0.1636922750355792,0.1933676058581642,3.0678600545024076e-05,0.002241596610463,4,qddpg,144.4857142857143,0.0029797801775309067,0.004290210766185858
0.4294193103513921,0.6120947675576168,480.0,0.0,584.0,0.0,19.838108189900716,1.1840216679525095,8880.0,0.0,1.501046880086263,0.0020912485767064,0.1671620318628187,0.2039846125976979,0.0002924523080814,0.0025733642462746,4,qppo,144.4857142857143,0.0029720537596003007,0.004236368768937431
0.863051577827351,0.9365411044372248,2195.7,26.95199436034373,2813.55,40.42799154051559,58.04851761658986,3.7037396919074776,1235.7,26.95199436034372,0.0825071334838867,0.0143581173441895,0.2309715311227853,0.1787238558739021,-0.0001068514370719,0.0047448754538576,8,qaoa,224.4857142857143,0.003844572384365188,0.004171940773234423
0.5872977848043289,0.706145326288536,913.0,0.0,841.0,0.0,37.90217107137044,2.430330845123408,7280.0,0.0,9.813227653503418,0.0568732283975878,0.229623346531983,0.2120605003468396,0.0001586109641837,0.0045395434254137,8,qddpg,224.4857142857143,0.002616192244896463,0.003145613646442505
0.5837380892778437,0.6701827082757154,480.0,0.0,584.0,0.0,35.00456663767497,2.24753009080651,8880.0,0.0,2.1949410756429035,0.0018622341134645,0.2297940564813317,0.2115044455543407,4.2552059682668586e-05,0.0039154439814423,8,qppo,224.4857142857143,0.0026003351310582316,0.002985413617112134
1.3645947992481768,1.3695148890815951,2206.1666666666665,29.796066108725753,2829.25,44.69409916308863,374.6176941315333,8.710307229137914,1246.1666666666667,29.796066108725753,0.0875007629394531,0.0142180967323461,0.3123033110940728,0.2195787268344834,0.0022755749955524,0.0072054871106022,16,qaoa,384.48571428571427,0.0035491430462722888,0.003561939594103874
0.9988046203682432,1.09260338933005,913.0,0.0,841.0,0.0,152.1957579612732,6.6017942979037985,7280.0,0.0,14.398829460144045,0.0568732283975878,0.3198986131528977,0.2752613508158043,0.002093342956211,0.0072015039940756,16,qddpg,384.48571428571427,0.0025977678318264484,0.002841726880177733
0.9882584070759848,1.08160500514611,480.0,0.0,584.0,0.0,146.9450150489807,6.644518243308396,8880.0,0.0,3.251435407002767,0.0018656476893257,0.3037639146337206,0.2663119430435253,0.0014720879363564,0.005665667486131,16,qppo,384.48571428571427,0.0025703384296395532,0.002813121437178706
